ID_Transaksi,ID_Petugas,Nama_Pembeli,Tgl_Transaksi,Metode_Transaksi
TRX0004985,PTG04265,Nurul Hutapea,2024-11-20,QRIS
TRX0004986,PTG09515,Ibrani Pertiwi,2025-07-01,Tunai
TRX0004987,PTG00137,Kasiran Prayoga,2025-01-13,Tunai
TRX0004988,PTG05209,Gina Prakasa,2024-11-27,QRIS
TRX0004989,PTG02561,Sakura Sinaga,2025-08-17,Transfer
TRX0004990,PTG01340,Raisa Hutapea,2025-09-15,QRIS
TRX0004991,PTG03236,"Darimin Permadi, S.Pd",2025-01-01,Transfer
TRX0004992,PTG03455,Kamaria Halim,2025-01-15,Tunai
TRX0004993,PTG07721,Irnanto Mandasari,2025-07-28,QRIS
TRX0004994,PTG08224,Paris Andriani,2024-12-12,Kartu Debit
TRX0004995,PTG04719,Bagus Mayasari,2025-01-28,QRIS
TRX0004996,PTG03076,Zulfa Saragih,2025-04-19,QRIS
TRX0004997,PTG00115,"Lanjar Nuraini, S.Pt",2025-07-06,Tunai
TRX0004998,PTG00905,Galuh Pertiwi,2024-12-28,Kartu Debit
TRX0004999,PTG04751,Eluh Usamah,2024-12-02,Tunai
TRX0005000,PTG02410,H. Karja Lazuardi,2025-05-22,QRIS
TRX0005001,PTG08077,Icha Widodo,2025-01-12,Transfer
TRX0005002,PTG06144,Latika Nurdiyanti,2025-07-18,Kartu Debit
TRX0005003,PTG02672,Sari Kurniawan,2025-10-09,Tunai
TRX0005004,PTG04951,"Dr. Purwanto Hartati, M.Kom.",2024-11-11,Kartu Debit
TRX0005005,PTG06705,Rahmi Yuniar,2025-08-05,Kartu Debit
TRX0005006,PTG04831,R.M. Marsito Simanjuntak,2025-08-28,Kartu Debit
TRX0005007,PTG04833,"Cawuk Palastri, M.M.",2025-04-09,Transfer
TRX0005008,PTG02202,Tgk. Lanjar Sudiati,2025-05-17,QRIS
TRX0005009,PTG01784,Kala Andriani,2025-04-20,Kartu Debit
TRX0005010,PTG05096,"Jarwi Prastuti, M.Ak",2025-06-02,Kartu Debit
TRX0005011,PTG04210,Faizah Hutasoit,2025-01-12,Transfer
TRX0005012,PTG08091,Hj. Melinda Puspasari,2025-01-05,Tunai
TRX0005013,PTG01212,"Tgk. Safina Hastuti, M.Farm",2025-04-15,Kartu Debit
TRX0005014,PTG02570,"Ir. Citra Laksita, S.Sos",2025-09-26,Transfer
TRX0005015,PTG09945,"Puti Hasna Sudiati, M.Farm",2025-09-27,QRIS
TRX0005016,PTG08473,Unjani Prastuti,2025-06-22,Kartu Debit
TRX0005017,PTG09224,"Fathonah Uwais, S.Ked",2025-01-13,Tunai
TRX0005018,PTG06574,Kuncara Marpaung,2025-10-15,Kartu Debit
TRX0005019,PTG06706,Jasmin Sitorus,2025-01-27,QRIS
TRX0005020,PTG05232,"Malik Budiman, M.Pd",2025-03-22,Transfer
TRX0005021,PTG04351,"Puti Tania Hassanah, S.Gz",2025-09-26,QRIS
TRX0005022,PTG03660,Wirda Wahyuni,2025-09-08,Tunai
TRX0005023,PTG04033,Drs. Nadine Rajata,2025-03-29,QRIS
TRX0005024,PTG07005,"Hj. Fitriani Samosir, M.Farm",2025-05-24,Kartu Debit
TRX0005025,PTG07364,"T. Hardana Maryadi, M.Ak",2025-09-07,Transfer
TRX0005026,PTG00404,"Puti Safina Thamrin, S.Psi",2025-05-09,QRIS
TRX0005027,PTG00869,Olivia Prabowo,2025-01-22,Tunai
TRX0005028,PTG00852,Bambang Hutasoit,2025-07-10,QRIS
TRX0005029,PTG03463,Nardi Rajasa,2025-06-30,Kartu Debit
TRX0005030,PTG05702,Drs. Jane Siregar,2025-08-27,Kartu Debit
TRX0005031,PTG07701,"Hani Pradipta, M.M.",2025-02-06,Transfer
TRX0005032,PTG08167,Ifa Mangunsong,2025-09-14,Transfer
TRX0005033,PTG09900,"Ir. Diana Hidayat, S.I.Kom",2025-05-11,Transfer
TRX0005034,PTG06771,"Ellis Laksita, M.M.",2024-12-30,Kartu Debit
TRX0005035,PTG06311,"Puti Laila Najmudin, S.Sos",2025-01-16,Tunai
TRX0005036,PTG02244,Ellis Wulandari,2025-01-26,QRIS
TRX0005037,PTG04452,"dr. Elvina Susanti, S.Pt",2025-08-01,Tunai
TRX0005038,PTG05104,Hardana Purwanti,2025-01-24,Transfer
TRX0005039,PTG06028,Galak Saputra,2025-01-24,Transfer
TRX0005040,PTG03789,Daruna Wulandari,2024-12-27,Kartu Debit
TRX0005041,PTG00303,Tgk. Usyi Saefullah,2024-11-24,Transfer
TRX0005042,PTG09042,R. Kanda Hutapea,2024-12-04,Kartu Debit
TRX0005043,PTG09871,Tgk. Ratna Gunarto,2025-03-14,Tunai
TRX0005044,PTG09110,Mulyono Nababan,2025-03-11,Kartu Debit
TRX0005045,PTG07864,Ir. Akarsana Maryati,2025-06-16,QRIS
TRX0005046,PTG08109,Amelia Firmansyah,2024-12-01,Kartu Debit
TRX0005047,PTG03262,"Gantar Hakim, M.Kom.",2025-08-21,QRIS
TRX0005048,PTG09727,"Luis Lazuardi, M.Ak",2025-09-01,QRIS
TRX0005049,PTG04770,"R. Cahyadi Marpaung, M.Farm",2025-07-08,Kartu Debit
TRX0005050,PTG03964,"Tgk. Safina Wibowo, S.T.",2025-09-17,QRIS
TRX0005051,PTG02855,Oni Mulyani,2025-07-06,QRIS
TRX0005052,PTG03775,Luthfi Namaga,2025-03-24,QRIS
TRX0005053,PTG07722,"R.M. Eman Sihombing, S.Psi",2025-06-11,QRIS
TRX0005054,PTG06978,T. Nasrullah Sinaga,2025-06-18,Transfer
TRX0005055,PTG00788,Najwa Utami,2024-10-30,Kartu Debit
TRX0005056,PTG06683,Bajragin Usamah,2025-10-15,QRIS
TRX0005057,PTG02524,"Tomi Utama, S.Pd",2025-05-02,Kartu Debit
TRX0005058,PTG03712,"Aisyah Prasetya, M.TI.",2025-01-15,QRIS
TRX0005059,PTG09787,Ir. Mustofa Prasasta,2025-07-16,Kartu Debit
TRX0005060,PTG05300,Ir. Taufik Tamba,2025-06-11,QRIS
TRX0005061,PTG02534,"Viktor Pangestu, S.Pt",2025-04-30,Tunai
TRX0005062,PTG00849,Nurul Firmansyah,2025-06-19,Tunai
TRX0005063,PTG08173,Mahmud Widodo,2025-10-05,Kartu Debit
TRX0005064,PTG09533,Wirda Farida,2025-02-25,Kartu Debit
TRX0005065,PTG06449,"Rina Prakasa, M.Farm",2025-06-27,Kartu Debit
TRX0005066,PTG08186,Cut Puji Puspasari,2025-02-06,Tunai
TRX0005067,PTG05256,Puti Mala Permata,2024-12-14,Kartu Debit
TRX0005068,PTG03268,Chandra Tampubolon,2024-12-30,Tunai
TRX0005069,PTG07185,Darijan Kusumo,2024-11-03,QRIS
TRX0005070,PTG09394,Raditya Andriani,2025-10-11,Transfer
TRX0005071,PTG05596,"Bakidin Prastuti, M.Pd",2025-06-14,Kartu Debit
TRX0005072,PTG07517,Dirja Tampubolon,2025-08-22,Kartu Debit
TRX0005073,PTG06275,Maya Samosir,2025-09-30,Kartu Debit
TRX0005074,PTG09188,"Harsana Hutapea, S.I.Kom",2025-10-08,Tunai
TRX0005075,PTG00555,Padmi Maulana,2025-03-04,Tunai
TRX0005076,PTG02788,"drg. Ajeng Kuswandari, S.Pt",2025-10-11,Kartu Debit
TRX0005077,PTG03405,Maida Uyainah,2025-02-04,Tunai
TRX0005078,PTG03918,"Kariman Sihotang, S.T.",2024-11-03,Kartu Debit
TRX0005079,PTG02260,dr. Yulia Lestari,2025-02-17,Kartu Debit
TRX0005080,PTG05437,Langgeng Nashiruddin,2025-05-31,Tunai
TRX0005081,PTG02206,"Ellis Budiman, M.Farm",2025-09-12,QRIS
TRX0005082,PTG05122,"Ir. Hardana Prasasta, S.I.Kom",2025-07-03,QRIS
TRX0005083,PTG07689,H. Irwan Wibowo,2024-12-06,Transfer
TRX0005084,PTG06122,"dr. Salwa Nababan, S.Sos",2024-11-27,Transfer
TRX0005085,PTG04036,Simon Saragih,2025-10-10,QRIS
TRX0005086,PTG00784,Chelsea Rajata,2025-10-11,Transfer
TRX0005087,PTG01386,Umay Yulianti,2025-07-09,Tunai
TRX0005088,PTG09863,"Purwadi Anggriawan, M.Farm",2024-11-20,Tunai
TRX0005089,PTG06561,"Dt. Asmadi Pangestu, S.E.",2025-06-20,QRIS
TRX0005090,PTG03448,Lintang Sihombing,2025-07-03,Kartu Debit
TRX0005091,PTG07197,Ganda Kusmawati,2025-07-07,Kartu Debit
TRX0005092,PTG09471,Dt. Rama Salahudin,2025-01-22,QRIS
TRX0005093,PTG04210,"Ida Handayani, M.Kom.",2025-03-20,Kartu Debit
TRX0005094,PTG07632,"Sabrina Rajasa, S.Sos",2025-03-19,QRIS
TRX0005095,PTG09730,Adikara Utami,2025-08-29,Transfer
TRX0005096,PTG00720,Shania Yolanda,2024-10-31,QRIS
TRX0005097,PTG00633,Calista Wastuti,2025-05-09,Transfer
TRX0005098,PTG01684,Cornelia Maryati,2025-02-24,Transfer
TRX0005099,PTG07906,Belinda Rahmawati,2024-11-09,Transfer
TRX0005100,PTG06184,Cahyadi Putra,2025-10-09,Transfer
TRX0005101,PTG01736,Lidya Hartati,2025-06-27,Tunai
TRX0005102,PTG07035,Zaenab Hidayat,2025-10-14,Kartu Debit
TRX0005103,PTG07586,"Tgk. Mila Permata, M.TI.",2025-03-12,Tunai
TRX0005104,PTG00487,"dr. Lintang Tampubolon, M.TI.",2024-11-21,Kartu Debit
TRX0005105,PTG06464,"Jamalia Pranowo, S.E.",2024-12-17,QRIS
TRX0005106,PTG07341,Dariati Thamrin,2025-09-26,Transfer
TRX0005107,PTG09030,Wawan Kusmawati,2025-02-05,Tunai
TRX0005108,PTG02092,Panji Suryatmi,2024-11-17,Transfer
TRX0005109,PTG09658,"Puti Gina Maryati, M.Pd",2025-04-30,Transfer
TRX0005110,PTG07597,"dr. Martani Hartati, S.Pd",2025-01-19,Tunai
TRX0005111,PTG07709,"Sutan Karma Nurdiyanti, S.Kom",2025-04-19,QRIS
TRX0005112,PTG02875,Elvina Nuraini,2025-01-25,Kartu Debit
TRX0005113,PTG08424,Eva Rahmawati,2024-11-20,Kartu Debit
TRX0005114,PTG09430,Padma Lailasari,2025-08-24,Tunai
TRX0005115,PTG03207,Mala Lestari,2025-03-21,Tunai
TRX0005116,PTG00413,Ami Pudjiastuti,2025-05-15,QRIS
TRX0005117,PTG05653,"Tasnim Nasyidah, S.T.",2025-10-12,Tunai
TRX0005118,PTG02808,"Pangeran Tampubolon, M.Farm",2025-01-16,Kartu Debit
TRX0005119,PTG09735,"Surya Farida, M.TI.",2025-03-11,Tunai
TRX0005120,PTG06787,Tgk. Vero Widodo,2025-06-30,Kartu Debit
TRX0005121,PTG01523,Shania Simanjuntak,2025-04-28,Kartu Debit
TRX0005122,PTG01231,Prayogo Anggraini,2025-03-07,Transfer
TRX0005123,PTG07879,Ibrahim Latupono,2024-11-08,Tunai
TRX0005124,PTG01678,Patricia Budiyanto,2024-11-23,Tunai
TRX0005125,PTG01600,Koko Maryadi,2024-10-20,Tunai
TRX0005126,PTG07278,Bahuraksa Nugroho,2025-09-01,Transfer
TRX0005127,PTG05759,Cakrajiya Prastuti,2024-10-29,QRIS
TRX0005128,PTG02782,"Shakila Putra, M.Kom.",2024-12-18,Kartu Debit
TRX0005129,PTG08424,Digdaya Latupono,2025-02-15,QRIS
TRX0005130,PTG06019,Rosman Zulkarnain,2024-12-21,Tunai
TRX0005131,PTG02349,"Dono Firgantoro, M.M.",2025-06-11,Kartu Debit
TRX0005132,PTG01037,Capa Yuliarti,2025-06-25,Tunai
TRX0005133,PTG06068,Jarwi Putra,2025-03-09,Transfer
TRX0005134,PTG08202,Jarwa Waskita,2024-10-31,Transfer
TRX0005135,PTG05055,Prasetyo Maulana,2024-11-26,Kartu Debit
TRX0005136,PTG07609,Yoga Lailasari,2024-12-13,QRIS
TRX0005137,PTG01791,"drg. Cindy Usamah, S.Ked",2025-10-14,QRIS
TRX0005138,PTG06338,"Cut Paramita Irawan, S.Gz",2025-01-29,Kartu Debit
TRX0005139,PTG09712,Sutan Pranawa Hutasoit,2025-05-02,Kartu Debit
TRX0005140,PTG08481,Aris Kusumo,2025-06-12,Tunai
TRX0005141,PTG08293,Tiara Januar,2025-01-19,Kartu Debit
TRX0005142,PTG08986,"R.M. Dipa Laksmiwati, S.Pd",2025-06-10,QRIS
TRX0005143,PTG07629,Zulfa Nasyidah,2025-05-11,Kartu Debit
TRX0005144,PTG02058,Azalea Nasyidah,2024-12-12,QRIS
TRX0005145,PTG09443,Hj. Almira Sihombing,2025-04-25,Kartu Debit
TRX0005146,PTG07374,Usman Tampubolon,2024-11-01,Transfer
TRX0005147,PTG04073,Rini Sitorus,2025-04-18,Transfer
TRX0005148,PTG05014,Dr. Gasti Hutagalung,2025-06-08,Kartu Debit
TRX0005149,PTG01194,Rusman Situmorang,2025-09-24,Kartu Debit
TRX0005150,PTG08382,"T. Harsaya Hartati, S.Sos",2025-08-31,Tunai
TRX0005151,PTG08051,"Dalimin Widiastuti, S.I.Kom",2025-08-08,Kartu Debit
TRX0005152,PTG01386,Bakijan Sihombing,2024-12-17,Tunai
TRX0005153,PTG02573,"KH. Artanto Marbun, M.M.",2025-06-30,Tunai
TRX0005154,PTG03377,Dina Winarno,2025-05-02,Kartu Debit
TRX0005155,PTG08756,"Ir. Unjani Lazuardi, M.TI.",2025-06-23,Kartu Debit
TRX0005156,PTG04234,R. Ana Handayani,2025-03-28,Tunai
TRX0005157,PTG02036,"R.A. Ana Pradipta, M.Farm",2025-08-29,QRIS
TRX0005158,PTG07418,"Cut Ellis Kurniawan, M.Ak",2025-08-12,QRIS
TRX0005159,PTG07714,Rahayu Sitorus,2025-09-21,Tunai
TRX0005160,PTG07500,Patricia Saefullah,2025-07-31,Transfer
TRX0005161,PTG08631,Farah Lazuardi,2025-01-03,Kartu Debit
TRX0005162,PTG08447,"Maimunah Maryadi, S.Pt",2025-06-13,QRIS
TRX0005163,PTG08755,Legawa Adriansyah,2025-03-20,Kartu Debit
TRX0005164,PTG08824,Lembah Yulianti,2025-02-24,Kartu Debit
TRX0005165,PTG04059,Restu Tamba,2025-03-19,Transfer
TRX0005166,PTG04424,"dr. Halima Zulkarnain, S.E.I",2025-03-01,Kartu Debit
TRX0005167,PTG09774,Zahra Situmorang,2025-03-07,Kartu Debit
TRX0005168,PTG01482,Jelita Halimah,2024-11-05,Kartu Debit
TRX0005169,PTG08747,Yance Purwanti,2024-12-26,QRIS
TRX0005170,PTG05743,Hartaka Purwanti,2024-12-11,Tunai
TRX0005171,PTG03670,Tgk. Agnes Prasetyo,2025-02-20,Tunai
TRX0005172,PTG02679,Daliman Suryatmi,2025-06-13,Kartu Debit
TRX0005173,PTG07685,Gara Zulkarnain,2025-09-26,Transfer
TRX0005174,PTG01303,Ana Nugroho,2025-04-17,QRIS
TRX0005175,PTG02095,Ir. Aisyah Utami,2025-09-14,Tunai
TRX0005176,PTG05868,Pranata Kurniawan,2025-10-10,Tunai
TRX0005177,PTG04567,Kawaya Siregar,2025-07-05,Transfer
TRX0005178,PTG06654,dr. Cindy Mardhiyah,2025-07-17,Tunai
TRX0005179,PTG02299,"Bakda Suryatmi, S.Psi",2025-06-16,Tunai
TRX0005180,PTG05341,Embuh Marbun,2025-10-11,Tunai
TRX0005181,PTG06337,"Dt. Ikhsan Simbolon, S.Sos",2024-11-17,Transfer
TRX0005182,PTG09897,dr. Fathonah Firmansyah,2025-08-02,QRIS
TRX0005183,PTG05577,Malik Padmasari,2025-09-08,Tunai
TRX0005184,PTG02644,Taufan Lestari,2025-02-21,QRIS
TRX0005185,PTG08483,Radika Dabukke,2025-07-18,Tunai
TRX0005186,PTG03174,"Cut Ciaobella Permadi, S.Kom",2025-05-17,Tunai
TRX0005187,PTG08223,"Hafshah Gunawan, M.Ak",2025-06-23,Tunai
TRX0005188,PTG08152,"Laksana Sitorus, S.H.",2025-03-21,Tunai
TRX0005189,PTG01954,Nasab Wasita,2025-09-25,QRIS
TRX0005190,PTG09949,"Laras Wulandari, S.Kom",2024-12-06,Kartu Debit
TRX0005191,PTG02349,Diana Putra,2025-06-25,QRIS
TRX0005192,PTG08641,Tgk. Rahmi Andriani,2025-09-20,Transfer
TRX0005193,PTG04737,Ir. Jelita Damanik,2025-01-01,Transfer
TRX0005194,PTG00874,Fitria Pudjiastuti,2025-09-10,Kartu Debit
TRX0005195,PTG07706,"Ir. Ratih Putra, S.Psi",2025-06-26,QRIS
TRX0005196,PTG01072,"Dirja Rajata, S.Psi",2024-10-23,Kartu Debit
TRX0005197,PTG08010,Koko Wasita,2025-04-28,Tunai
TRX0005198,PTG02068,"Paris Lazuardi, M.Farm",2025-07-27,Transfer
TRX0005199,PTG09722,Jais Melani,2025-05-11,Tunai
TRX0005200,PTG03511,"Mutia Riyanti, S.Farm",2024-10-30,Kartu Debit
TRX0005201,PTG06399,Wasis Suwarno,2025-10-05,Kartu Debit
TRX0005202,PTG08387,Dimas Agustina,2025-05-24,Kartu Debit
TRX0005203,PTG02901,Johan Wahyudin,2024-11-06,QRIS
TRX0005204,PTG03219,dr. Cici Laksmiwati,2025-10-11,Kartu Debit
TRX0005205,PTG02050,"Leo Yuliarti, S.I.Kom",2024-11-04,QRIS
TRX0005206,PTG03469,Dt. Asman Haryanti,2025-02-08,Kartu Debit
TRX0005207,PTG07648,Cakrajiya Utama,2025-08-03,QRIS
TRX0005208,PTG02076,"Ir. Bakijan Anggriawan, S.IP",2025-04-28,Transfer
TRX0005209,PTG06016,"Aurora Napitupulu, S.Gz",2025-03-13,Kartu Debit
TRX0005210,PTG03962,Ir. Sari Gunawan,2025-09-08,Kartu Debit
TRX0005211,PTG01648,"Lutfan Sitorus, S.H.",2025-05-20,Tunai
TRX0005212,PTG08379,Galiono Habibi,2025-06-30,Kartu Debit
TRX0005213,PTG03127,R. Kemal Megantara,2025-06-16,Transfer
TRX0005214,PTG05604,Hj. Kamila Riyanti,2025-03-28,Kartu Debit
TRX0005215,PTG01229,"KH. Kamidin Laksmiwati, S.T.",2025-02-26,Transfer
TRX0005216,PTG00150,Dr. Salwa Megantara,2024-12-13,QRIS
TRX0005217,PTG02306,"dr. Siti Damanik, S.Sos",2025-04-01,QRIS
TRX0005218,PTG08152,R. Cayadi Pradana,2025-01-15,Tunai
TRX0005219,PTG09436,Dinda Ardianto,2025-03-14,QRIS
TRX0005220,PTG03749,"Maimunah Gunawan, S.I.Kom",2025-02-03,QRIS
TRX0005221,PTG03441,drg. Zulfa Kurniawan,2025-01-01,Tunai
TRX0005222,PTG07457,"drg. Taufan Waskita, S.IP",2025-10-07,Kartu Debit
TRX0005223,PTG02129,"T. Opan Puspasari, S.E.I",2025-10-15,Tunai
TRX0005224,PTG08418,dr. Candra Rajata,2025-08-10,Kartu Debit
TRX0005225,PTG01741,Restu Haryanto,2024-12-11,Kartu Debit
TRX0005226,PTG03214,Sutan Nardi Laksmiwati,2025-08-01,QRIS
TRX0005227,PTG05132,"Makara Andriani, S.Pd",2025-08-01,Kartu Debit
TRX0005228,PTG08405,Mursinin Pradipta,2025-09-30,QRIS
TRX0005229,PTG08412,Cakrawangsa Prasetyo,2025-06-23,Transfer
TRX0005230,PTG09308,"drg. Wardi Hartati, S.H.",2024-12-16,Kartu Debit
TRX0005231,PTG04752,Hesti Marbun,2025-06-11,Tunai
TRX0005232,PTG03531,Hani Thamrin,2024-12-23,QRIS
TRX0005233,PTG03814,Cut Diana Setiawan,2025-07-24,Tunai
TRX0005234,PTG02134,"Irfan Maulana, S.Ked",2024-12-11,Transfer
TRX0005235,PTG04262,"Ir. Balangga Dongoran, M.TI.",2024-12-01,Kartu Debit
TRX0005236,PTG09810,"Rahmi Nuraini, S.Sos",2025-01-29,Transfer
TRX0005237,PTG09244,Sutan Jumari Widiastuti,2025-08-04,Kartu Debit
TRX0005238,PTG08386,"Daryani Budiyanto, S.Kom",2025-05-15,Transfer
TRX0005239,PTG07256,Aris Napitupulu,2025-08-21,Tunai
TRX0005240,PTG01169,Humaira Halim,2025-06-15,Transfer
TRX0005241,PTG04590,Faizah Wasita,2025-03-24,Kartu Debit
TRX0005242,PTG01957,"R. Gara Kuswoyo, M.TI.",2024-10-31,Tunai
TRX0005243,PTG01510,Almira Nashiruddin,2025-07-04,Tunai
TRX0005244,PTG03680,Sidiq Winarsih,2025-05-06,Transfer
TRX0005245,PTG03525,Galih Padmasari,2024-10-30,Transfer
TRX0005246,PTG01370,"Rahayu Jailani, S.Farm",2025-01-16,Tunai
TRX0005247,PTG02571,Sutan Enteng Pudjiastuti,2025-01-05,Kartu Debit
TRX0005248,PTG09944,Dt. Ikhsan Firmansyah,2025-08-05,Kartu Debit
TRX0005249,PTG04158,R. Dirja Mayasari,2024-10-24,QRIS
TRX0005250,PTG05564,Umi Lestari,2025-01-24,Transfer
TRX0005251,PTG07956,Damu Haryanto,2024-11-16,Kartu Debit
TRX0005252,PTG09887,Prayoga Andriani,2025-03-02,Kartu Debit
TRX0005253,PTG06261,Usyi Fujiati,2025-04-01,Transfer
TRX0005254,PTG04977,Among Nugroho,2025-07-07,Transfer
TRX0005255,PTG08330,Umi Wahyudin,2025-04-08,Transfer
TRX0005256,PTG03315,Dr. Radika Wibowo,2025-01-15,Kartu Debit
TRX0005257,PTG07138,"Harjasa Lazuardi, S.Ked",2024-11-05,Kartu Debit
TRX0005258,PTG03588,"Dinda Pranowo, S.Gz",2025-01-30,Kartu Debit
TRX0005259,PTG08377,"Tgk. Nurul Kuswoyo, S.Sos",2025-07-10,Transfer
TRX0005260,PTG01453,"Dr. Tiara Natsir, S.Ked",2025-06-06,Transfer
TRX0005261,PTG00608,"drg. Ida Wasita, M.Farm",2024-12-02,Kartu Debit
TRX0005262,PTG06900,Maras Nuraini,2025-08-15,Kartu Debit
TRX0005263,PTG01682,Hani Pangestu,2025-09-03,Transfer
TRX0005264,PTG03338,"Daniswara Saragih, S.Ked",2025-03-11,Kartu Debit
TRX0005265,PTG08713,Pardi Safitri,2025-04-21,Kartu Debit
TRX0005266,PTG09081,"Sutan Ikhsan Wahyudin, S.Pd",2025-06-20,QRIS
TRX0005267,PTG03673,Agus Sitompul,2024-11-25,Transfer
TRX0005268,PTG09207,Keisha Widiastuti,2025-05-06,Transfer
TRX0005269,PTG07019,Elisa Mansur,2025-01-27,QRIS
TRX0005270,PTG05836,drg. Sari Hidayanto,2025-04-13,QRIS
TRX0005271,PTG08905,"Mala Sihombing, S.I.Kom",2025-04-24,Transfer
TRX0005272,PTG07272,"Dr. Satya Puspasari, S.E.",2025-01-31,Transfer
TRX0005273,PTG09778,"Ira Rahayu, S.H.",2025-03-10,QRIS
TRX0005274,PTG04236,Endah Maryati,2025-08-27,Tunai
TRX0005275,PTG06796,Jono Nasyiah,2024-12-31,Kartu Debit
TRX0005276,PTG01541,"Luis Anggriawan, M.Farm",2024-12-22,QRIS
TRX0005277,PTG09229,Uchita Saefullah,2024-12-26,Kartu Debit
TRX0005278,PTG01585,Eka Sirait,2025-07-13,Tunai
TRX0005279,PTG08440,Nabila Nasyidah,2025-02-13,Transfer
TRX0005280,PTG07098,Raihan Yuliarti,2025-08-18,Transfer
TRX0005281,PTG02086,dr. Slamet Agustina,2025-08-18,QRIS
TRX0005282,PTG05702,Queen Sudiati,2025-09-15,Tunai
TRX0005283,PTG09624,Pangestu Napitupulu,2025-03-02,QRIS
TRX0005284,PTG07693,"Dalima Haryanti, M.Pd",2025-01-25,Transfer
TRX0005285,PTG01765,Zulaikha Purwanti,2024-10-19,QRIS
TRX0005286,PTG05635,Irma Laksmiwati,2025-01-26,Kartu Debit
TRX0005287,PTG03884,dr. Latika Rahimah,2025-04-08,Transfer
TRX0005288,PTG05531,Umi Aryani,2025-05-03,Transfer
TRX0005289,PTG06125,Dt. Niyaga Mustofa,2024-12-27,QRIS
TRX0005290,PTG08362,Mursita Thamrin,2025-07-15,Transfer
TRX0005291,PTG01050,drg. Edi Susanti,2024-12-25,Transfer
TRX0005292,PTG04731,Pardi Prayoga,2025-03-21,Tunai
TRX0005293,PTG02348,"Prima Sihombing, S.IP",2025-08-09,Transfer
TRX0005294,PTG08211,Padma Latupono,2025-05-26,Tunai
TRX0005295,PTG04099,Jamalia Hariyah,2025-08-03,Tunai
TRX0005296,PTG04098,Chandra Prasasta,2024-12-14,Tunai
TRX0005297,PTG09774,Farhunnisa Farida,2025-05-27,Kartu Debit
TRX0005298,PTG03848,T. Ganjaran Hakim,2025-10-14,Tunai
TRX0005299,PTG03725,Iriana Najmudin,2024-11-11,Transfer
TRX0005300,PTG01767,Jayadi Pranowo,2025-05-23,Transfer
TRX0005301,PTG05496,R. Cahyadi Adriansyah,2025-05-14,Kartu Debit
TRX0005302,PTG09058,"Jasmin Haryanti, M.M.",2024-11-29,Tunai
TRX0005303,PTG09626,"Among Firgantoro, S.Farm",2024-11-12,Kartu Debit
TRX0005304,PTG03939,"R. Gatot Agustina, M.Kom.",2025-04-30,QRIS
TRX0005305,PTG08232,Agnes Zulkarnain,2025-08-17,Transfer
TRX0005306,PTG06810,Icha Megantara,2025-04-07,QRIS
TRX0005307,PTG09438,"Lili Budiyanto, S.I.Kom",2024-11-07,QRIS
TRX0005308,PTG06109,"Ir. Maya Haryanti, S.Pd",2025-09-10,QRIS
TRX0005309,PTG07706,Jamalia Nainggolan,2025-07-04,Tunai
TRX0005310,PTG01313,"R. Jamil Wulandari, M.Farm",2025-07-26,Kartu Debit
TRX0005311,PTG02720,Balijan Wacana,2024-10-23,Kartu Debit
TRX0005312,PTG08351,Jane Haryanto,2024-11-25,QRIS
TRX0005313,PTG03472,Koko Nugroho,2025-09-04,Kartu Debit
TRX0005314,PTG04292,Puti Diana Nasyidah,2024-12-07,QRIS
TRX0005315,PTG08156,Juli Sihombing,2025-10-04,Transfer
TRX0005316,PTG07064,"Kamaria Kuswoyo, S.T.",2025-09-13,QRIS
TRX0005317,PTG01977,"Marwata Pangestu, S.I.Kom",2025-08-08,QRIS
TRX0005318,PTG09847,Tina Hidayanto,2024-10-22,Transfer
TRX0005319,PTG08754,Argono Aryani,2025-08-03,Kartu Debit
TRX0005320,PTG04613,Najam Kuswoyo,2024-11-13,Tunai
TRX0005321,PTG01896,Karja Wasita,2025-04-09,Tunai
TRX0005322,PTG00275,Padmi Wulandari,2024-11-11,Tunai
TRX0005323,PTG02707,R.A. Maimunah Mandasari,2025-04-02,Tunai
TRX0005324,PTG00791,Harto Kurniawan,2024-11-19,Transfer
TRX0005325,PTG01357,Ajimin Wastuti,2025-06-14,Tunai
TRX0005326,PTG07290,Yuliana Rahimah,2024-12-09,Kartu Debit
TRX0005327,PTG03995,Ajiman Megantara,2025-07-24,Kartu Debit
TRX0005328,PTG06431,Ulva Hidayanto,2024-11-22,Tunai
TRX0005329,PTG02191,Fitria Dongoran,2025-08-22,Tunai
TRX0005330,PTG05484,"Paulin Thamrin, S.I.Kom",2025-03-21,Tunai
TRX0005331,PTG00223,Ozy Adriansyah,2025-01-05,Transfer
TRX0005332,PTG03025,"Shakila Pangestu, M.TI.",2025-05-02,Transfer
TRX0005333,PTG01705,drg. Kacung Saefullah,2025-04-12,Transfer
TRX0005334,PTG05819,Tira Lailasari,2025-08-12,Transfer
TRX0005335,PTG09181,"Sutan Mitra Wibisono, S.E.",2025-02-01,QRIS
TRX0005336,PTG05875,"Yahya Natsir, S.E.",2024-12-31,Transfer
TRX0005337,PTG00430,Rachel Wibowo,2025-03-04,Transfer
TRX0005338,PTG09613,Dt. Tugiman Gunarto,2025-06-27,Tunai
TRX0005339,PTG03548,Keisha Samosir,2025-09-13,QRIS
TRX0005340,PTG02177,Oni Yolanda,2024-12-26,Transfer
