ID_Petugas,Nama_Petugas,Password,Nomor_Telp,Jabatan
PTG04253,"Sutan Leo Thamrin, S.E.",WZQ&3Xd!81,(0350) 208 5021,Petugas Loket
PTG04254,R.A. Elisa Nashiruddin,u2tCN1li*P,(096) 610 6749,Supervisor
PTG04255,KH. Kusuma Marbun,u&z6&RsqU!,+62 (278) 786-9072,Petugas Loket
PTG04256,Lukita Budiman,Z$i3nmUfSc,(0286) 713-9821,Kasir
PTG04257,Irwan Zulkarnain,a_N81Zbk0o,+62 (0078) 634 4510,Admin
PTG04258,Lasmanto Hasanah,WU&YNvn0_9,+62 (0306) 590 9872,Admin
PTG04259,"Dt. Bakiman Uyainah, M.TI.",joCYKim7(7,+62-0792-277-2450,Admin
PTG04260,Puti Halim,*^V)xBJf_9,+62 (88) 831-4645,Kasir
PTG04261,drg. Cayadi Wijaya,T!1NYOEesv,+62 (0839) 087-5249,Supervisor
PTG04262,Rusman Habibi,L(2JQAoG6n,(038) 231-5420,Supervisor
PTG04263,"Kartika Narpati, S.Sos",S6fyUcKp$r,(0898) 224-5635,Supervisor
PTG04264,Dt. Daniswara Gunawan,E_6j4Ej_(j,+62 (99) 263-8795,Petugas Loket
PTG04265,"Cut Rahmi Budiman, M.TI.",+0ET4Jw02z,+62 (733) 656-4813,Kasir
PTG04266,Pardi Wahyuni,+svEAbhc87,+62 (053) 641 3029,Supervisor
PTG04267,Mustika Suwarno,3_UDalN^@y,+62 (0509) 012-7974,Petugas Loket
PTG04268,Jane Usada,@$ZNMPfK94,0843479446,Supervisor
PTG04269,Luhung Usada,C*79lF6kMN,+62 (0124) 854-4458,Admin
PTG04270,"Karta Pradana, S.IP",^7A#Qo&+9A,+62-039-589-3953,Petugas Loket
PTG04271,Zelda Mardhiyah,5h^NEE8y+3,+62 (542) 004-7342,Admin
PTG04272,"Pangeran Uwais, S.E.",Xz54Bet5R^,+62-053-604-6367,Kasir
PTG04273,R.M. Prabu Padmasari,drN8ZGr6#7,+62 (331) 572-7433,Petugas Loket
PTG04274,Lulut Gunawan,hze!4BlRH!,+62 (90) 565-2047,Petugas Loket
PTG04275,H. Bagas Maulana,%*N1pIkoXc,(083) 380 3443,Kasir
PTG04276,Kadir Pranowo,&9FgKDA5kZ,+62 (83) 797 5117,Admin
PTG04277,"Puspa Hardiansyah, S.I.Kom",O(F1A(At82,(0850) 001-3524,Supervisor
PTG04278,"T. Heru Haryanto, S.IP",DbLfqOFh_7,+62 (091) 614 5276,Petugas Loket
PTG04279,Mitra Firmansyah,wuV*$i%T^7,+62-091-610-5693,Kasir
PTG04280,Martana Mardhiyah,!tpc3Cas+p,+62 (91) 585 8823,Supervisor
PTG04281,"Shania Prastuti, M.TI.",n7yI_j+D^9,+62 (69) 131-4504,Petugas Loket
PTG04282,"dr. Cakrabuana Wulandari, M.TI.",g54OajDw)x,+62 (0643) 836-0268,Petugas Loket
PTG04283,Harimurti Iswahyudi,Kv1URE($h!,+62 (644) 228-3043,Supervisor
PTG04284,Jamil Utama,B*59FTOtOh,0867432606,Petugas Loket
PTG04285,Asmadi Lestari,e*5VrvSR_Q,0818483577,Admin
PTG04286,Vinsen Nashiruddin,cdUb93C4)0,+62-011-118-7078,Admin
PTG04287,Ella Prastuti,%p!5V#oiys,+62 (16) 415-5408,Petugas Loket
PTG04288,Dalima Anggraini,O9XgRD%a+c,(0503) 191-8032,Supervisor
PTG04289,Adhiarja Budiyanto,eU6UKTu+%M,(090) 002-4711,Supervisor
PTG04290,Dr. Kani Sitorus,X9X1jPzN*d,+62 (001) 416 9714,Petugas Loket
PTG04291,Dewi Januar,+&7EiH!PY+,+62 (737) 368 0969,Kasir
PTG04292,Dr. Samiah Laksmiwati,qIh+JZkf$1,(0469) 563 0971,Supervisor
PTG04293,Gasti Prastuti,E!ues1CjUY,+62 (093) 728-4025,Kasir
PTG04294,Nasab Mandala,K9Z@Wza$)5,(041) 906-6272,Petugas Loket
PTG04295,"dr. Ajiman Narpati, S.Gz",@TJWLo_7$4,+62 (164) 244-0918,Petugas Loket
PTG04296,Irnanto Pertiwi,b&1XlvRt*_,+62-0240-412-8488,Petugas Loket
PTG04297,Jati Lestari,_7^XUagUfP,+62 (60) 494 0987,Kasir
PTG04298,"Jamal Jailani, S.E.",9(CNyt!K^k,+62 (002) 173 4686,Kasir
PTG04299,"Zulaikha Haryanto, M.M.",m47TopJj3(,+62-097-781-9274,Kasir
PTG04300,Daliono Wibisono,E4RuEbIi$9,+62 (822) 815 3344,Petugas Loket
PTG04301,Siti Mahendra,cFRtHITE*0,+62-77-303-7336,Admin
PTG04302,Mahdi Iswahyudi,&vGq4Lkmi2,+62 (065) 990 3701,Kasir
PTG04303,Galak Anggriawan,N4U0(2Fu$!,+62-0830-962-9057,Kasir
PTG04304,Eva Hutasoit,*0QCUJHp4z,080 017 1464,Admin
PTG04305,Cut Nurul Suartini,V*9QSy^s3N,+62 (0861) 215-7999,Admin
PTG04306,Julia Lazuardi,^0Yi0FUzu^,+62 (095) 087-1028,Kasir
PTG04307,Adiarja Hidayanto,(p6R_Lcs!P,(089) 290-8000,Kasir
PTG04308,Sakti Zulaika,#Q6ENyb6g4,+62 (081) 797-1107,Petugas Loket
PTG04309,"Harjaya Mardhiyah, S.Psi",BnBRF6ny*9,(0218) 251 1126,Kasir
PTG04310,Putri Novitasari,q4AAvnw*)I,+62 (904) 983-7367,Supervisor
PTG04311,"drg. Farah Putra, S.Pt",#npAff!Tj8,+62 (0357) 043 7581,Admin
PTG04312,"Victoria Mustofa, S.H.",29D78YEkV*,+62 (209) 953 9730,Petugas Loket
PTG04313,Cici Handayani,7okvEAON(M,+62-18-223-5165,Admin
PTG04314,Mursita Wijayanti,65Fj*Wkw&V,+62 (0502) 663-7532,Admin
PTG04315,"Pangeran Irawan, M.TI.",*G8IXpkz+*,+62 (0868) 330 6738,Admin
PTG04316,"Dr. Oni Yulianti, S.Psi",wWMYfsqA(4,(0188) 623 7684,Kasir
PTG04317,Widya Maryadi,N*4dWefvx&,+62 (02) 893-4111,Kasir
PTG04318,"R. Umay Melani, S.H.",Y+i1BuMlpX,(031) 650 3332,Petugas Loket
PTG04319,Pangestu Uyainah,%zie7$Tw1v,+62-089-207-5583,Admin
PTG04320,Rina Mulyani,_UmAS7dO_3,+62 (0082) 097-2404,Petugas Loket
PTG04321,Rudi Maryati,)ShRBGmg1M,(0878) 636-0916,Kasir
PTG04322,Diana Kusumo,oytX4E3rf%,+62 (63) 251-2253,Admin
PTG04323,Emin Kusmawati,ab8J@jK8^b,+62 (88) 013-1658,Admin
PTG04324,Nabila Prastuti,ms73Tv&la),+62 (02) 965 9757,Petugas Loket
PTG04325,Hani Susanti,J+B0bUnr%P,+62-018-829-5742,Admin
PTG04326,"Jaeman Simbolon, M.Ak",#2TcI4n@MZ,+62 (078) 446-5156,Admin
PTG04327,"Icha Prasetya, M.TI.",CWD8GPexn!,0803694527,Supervisor
PTG04328,dr. Purwadi Uyainah,&4O2QQoIRJ,081 135 1313,Supervisor
PTG04329,Rika Wahyuni,^U0CnRRaU9,+62-051-427-9591,Petugas Loket
PTG04330,Tina Laksmiwati,+o^64kEq01,+62 (19) 967 4376,Admin
PTG04331,Niyaga Nainggolan,fn2F(JLr*k,+62 (358) 184 6251,Kasir
PTG04332,Yahya Sihombing,5VMvZzvD)F,+62-717-163-2100,Kasir
PTG04333,Septi Waskita,gv%0QMhHYX,+62-19-600-1264,Kasir
PTG04334,Timbul Nurdiyanti,^9HCut8V@_,+62-228-946-8605,Petugas Loket
PTG04335,Labuh Lailasari,L%c#8TwhN*,+62 (081) 297-1709,Petugas Loket
PTG04336,Langgeng Laksita,4jl+35RrNL,(005) 084 5515,Admin
PTG04337,R.M. Catur Pertiwi,#N69rYj0hN,+62-916-938-7604,Admin
PTG04338,Tgk. Rahayu Yuniar,db8faNTjR+,+62-0867-602-2981,Admin
PTG04339,Lega Palastri,PZ_HrY*C$5,085 794 7029,Supervisor
PTG04340,Asman Winarsih,Z&46ZOqK_D,+62 (0215) 141 0534,Supervisor
PTG04341,Zulaikha Saragih,3WxyiLVl@4,+62 (80) 897-0071,Admin
PTG04342,Aditya Hidayanto,VFsT7Q4vH#,+62-85-938-9814,Kasir
PTG04343,Tgk. Dimas Zulaika,7J452*kMc%,+62-0618-028-0714,Petugas Loket
PTG04344,Kayla Maheswara,o*g0gmrK_Z,+62 (0271) 607-0958,Admin
PTG04345,"drg. Shania Sirait, S.E.I",+Y3Z6Cq0_q,+62 (93) 198 4787,Admin
PTG04346,Karen Gunarto,ozF0TTdk!5,+62 (058) 811-9384,Supervisor
PTG04347,"R. Olga Sinaga, M.Farm",o5EFLBi1#U,+62 (98) 668 2908,Kasir
PTG04348,"Dr. Zelda Anggraini, S.E.I",g9BBy!&B#I,+62 (018) 460-0554,Petugas Loket
PTG04349,Virman Nuraini,+F1roMdwmH,+62 (0084) 230-1526,Supervisor
PTG04350,Lidya Kusumo,HS%5oI6r*R,080 724 1007,Supervisor
PTG04351,Hasna Suryono,&@9E&LtWgi,+62-64-014-4885,Supervisor
PTG04352,Maryanto Melani,X6A^dZZd)5,+62 (053) 984-7769,Supervisor
PTG04353,Oliva Nainggolan,@39RIQ5z@&,+62 (054) 124-2942,Kasir
PTG04354,Pandu Wastuti,h*L%80Kb70,0882824193,Supervisor
PTG04355,Raditya Agustina,a^70JGv%$4,+62 (349) 422-7489,Petugas Loket
PTG04356,Tgk. Cawisono Pradana,&8bEOvBnL7,(0871) 749-6327,Supervisor
PTG04357,Gading Hardiansyah,ENdAHQor(6,+62-320-097-0904,Supervisor
PTG04358,Sari Pangestu,*5BFi8CriC,083 772 0089,Kasir
PTG04359,"Dr. Cinta Utami, S.Pd",!_hb3fViZg,(079) 926 3905,Admin
PTG04360,Ophelia Permadi,u0aXouBq^j,(0827) 789 7156,Supervisor
PTG04361,Nova Lazuardi,J%W9mhAaV8,+62 (04) 568 5892,Kasir
PTG04362,Dalima Halim,21NjENmd^r,(022) 030 0388,Admin
PTG04363,Sabar Susanti,9#YDll$)_m,+62 (0330) 317-9867,Supervisor
PTG04364,Kala Laksita,6MaQoLBC&b,(0578) 928 8756,Kasir
PTG04365,"Puti Ulya Prasasta, S.Ked",yk#wt6OrB@,085 070 7099,Admin
PTG04366,Rahmi Prabowo,#KICJmfQh7,+62 (0617) 831-8869,Kasir
PTG04367,"Zelaya Farida, S.Kom",^4u4MII8qW,+62-038-878-1431,Supervisor
PTG04368,Gilang Ramadan,O9^IZhh4%0,+62 (036) 710 6524,Admin
PTG04369,"Tira Susanti, M.M.",F7PFIrrv!j,(058) 604 8086,Admin
PTG04370,"Ir. Vanya Pangestu, S.Psi",_A1Ir@3&lg,+62-048-645-1277,Supervisor
PTG04371,R. Kania Saputra,nuM7&lpk+4,+62 (0694) 773 7793,Petugas Loket
PTG04372,Oni Kuswoyo,qy4fPxPjw),(077) 266-7184,Supervisor
PTG04373,Gina Situmorang,+b42Sbgcik,+62 (0764) 157-8489,Petugas Loket
PTG04374,Lantar Sudiati,1*em8JdtQk,(0459) 261 3688,Kasir
PTG04375,Aisyah Uyainah,KE7SsaY33^,081 825 4074,Supervisor
PTG04376,Laras Mandala,l#ZX7jibcF,(0956) 570 3441,Kasir
PTG04377,"Ir. Danuja Halimah, S.IP",Ra%2Zrb0Xx,+62 (051) 046 4317,Petugas Loket
PTG04378,"drg. Bahuwirya Latupono, S.Gz",im%7XNWme@,(073) 504-8601,Petugas Loket
PTG04379,"R.A. Zulaikha Budiyanto, S.E.",_8Ff&3Sm+w,+62-0531-021-9370,Supervisor
PTG04380,Saka Nasyiah,bQ2UCqDlB_,(0798) 786 0178,Supervisor
PTG04381,Gilang Irawan,lMOSnaXd%7,+62 (539) 381-4242,Kasir
PTG04382,"Dr. Ulya Agustina, S.Sos",+EFBmbmgi5,+62 (36) 518 9379,Petugas Loket
PTG04383,Raditya Budiman,@25gV%0fBq,+62 (732) 675-4121,Supervisor
PTG04384,Victoria Mustofa,($0TUSs&tj,+62-93-827-3065,Kasir
PTG04385,Eluh Sirait,#8KqUwz_G1,082 653 2079,Admin
PTG04386,Darmanto Utama,+V%BVLUYp2,085 881 8611,Admin
PTG04387,Tgk. Oni Sinaga,S$2)LXrIPp,+62 (58) 246-0128,Admin
PTG04388,"Luwes Ardianto, S.Kom",cX)t5IjjK$,+62 (064) 877 6204,Kasir
PTG04389,Langgeng Winarsih,(E#4Ezk98R,(0625) 440-3079,Petugas Loket
PTG04390,"Bagiya Tarihoran, M.M.",nT2TdgWw*k,(0749) 490-6879,Petugas Loket
PTG04391,"Cemplunk Kusmawati, S.Farm",G(JA#9Ph2H,0872116786,Kasir
PTG04392,Lantar Samosir,z+j4AATZRz,(041) 418-4950,Petugas Loket
PTG04393,"Ciaobella Napitupulu, S.H.",0UUGk5D3^#,0881007190,Supervisor
PTG04394,"Dt. Hartaka Siregar, S.E.I",(o$0XYov8^,+62 (400) 165-6706,Supervisor
PTG04395,Tami Lailasari,u+3ti0_s8F,+62 (49) 584 8157,Petugas Loket
PTG04396,"Drs. Wardaya Mandasari, M.Ak",^8eKjzwx(3,(0320) 013-0771,Petugas Loket
PTG04397,"dr. Rahmat Firgantoro, M.Kom.",d6BBjznV)o,+62 (0437) 631-3713,Supervisor
PTG04398,"Oman Andriani, M.Pd",J*10tInF)a,+62-018-503-6330,Petugas Loket
PTG04399,Hana Riyanti,pt8YlZKv+Z,+62 (54) 771-1003,Petugas Loket
PTG04400,Citra Saefullah,o7G0AMm#g+,(0217) 767 1071,Kasir
PTG04401,R. Zizi Ramadan,M*vv9RjI#a,+62 (20) 237 8254,Admin
PTG04402,"Uli Tampubolon, S.Kom",%8#W!Vf_3_,+62 (057) 125-6867,Kasir
PTG04403,dr. Eka Ardianto,GO)n3Ryuf*,+62 (635) 595 8938,Kasir
PTG04404,Martaka Kusumo,a0&NCA0W)y,+62 (272) 722-7663,Admin
PTG04405,Citra Pangestu,6$T@jawL!A,+62 (693) 255 5207,Petugas Loket
PTG04406,Cengkir Suartini,(li3M*x7W7,+62-22-847-1909,Supervisor
PTG04407,Winda Saptono,@95rVqt%++,(028) 358 1699,Admin
PTG04408,Cawisono Utami,c_#6DZEbj(,+62-103-379-2072,Kasir
PTG04409,Mariadi Pratiwi,lR53ke+oI#,081 514 2182,Supervisor
PTG04410,Qori Handayani,OrUV2Ado+6,+62-754-408-8906,Kasir
PTG04411,"Kenzie Permata, S.H.",#PsRH4SyLr,+62-054-559-8535,Kasir
PTG04412,Jane Irawan,42jT29c_(f,+62 (0476) 666 0375,Kasir
PTG04413,Suci Wahyudin,%2WXV0wf_k,+62 (098) 952-3811,Kasir
PTG04414,Galur Agustina,V)m%d2TzjY,+62 (022) 444 8342,Admin
PTG04415,drg. Michelle Pratama,^p0ZZNqcN_,(069) 628-2568,Petugas Loket
PTG04416,Mahfud Winarsih,%m^81DlL+S,+62 (29) 322 4352,Supervisor
PTG04417,"R. Vivi Hakim, S.Ked",7t34VuDl+X,+62 (0120) 829 9822,Admin
PTG04418,Darsirah Haryanto,*hGCMTJnq4,+62 (046) 625 0878,Petugas Loket
PTG04419,"Wawan Rahayu, S.Pt",%quDyPLsb9,+62 (246) 692-5817,Supervisor
PTG04420,Drs. Mursita Widiastuti,^4HrQoc*e),+62 (000) 889-8120,Supervisor
PTG04421,"drg. Hesti Nugroho, M.Farm",&7VOdzsGUD,+62 (288) 561-8157,Petugas Loket
PTG04422,"Cut Aisyah Zulaika, S.Ked",)0AdBR7R!h,+62 (0916) 811-3184,Admin
PTG04423,Wani Prabowo,_fJVdKZeA8,+62-0521-671-3966,Supervisor
PTG04424,Tira Pertiwi,(uwvlTnDf7,+62 (074) 787 5452,Kasir
PTG04425,Dono Yuniar,Ox#P75LtcY,(0155) 312-6301,Petugas Loket
PTG04426,Dr. Rini Nurdiyanti,&9QMOVnBv7,0852214167,Admin
PTG04427,drg. Septi Laksita,*u9wOulQ&k,0803635978,Admin
PTG04428,Perkasa Januar,$VRywtz)$6,+62-49-073-8256,Supervisor
PTG04429,"Puti Karimah Pudjiastuti, S.Ked",!u0&uoWqZ1,+62 (76) 375-7825,Supervisor
PTG04430,Bakiman Widiastuti,9^3PIzjisl,+62 (021) 363 0708,Admin
PTG04431,"Rusman Purnawati, S.Psi",C7avIgqh)O,(091) 318 8207,Supervisor
PTG04432,"drg. Rahayu Tamba, S.Sos",)6T_a_i$gN,+62 (0760) 746-6973,Admin
PTG04433,Drs. Lukman Hasanah,v1)X)B53^8,+62 (030) 792 8960,Petugas Loket
PTG04434,Gawati Prabowo,&p6KELmLE4,+62 (0261) 496-2309,Admin
PTG04435,"Dt. Harsaya Prasetya, S.Psi",T%b80UnZEr,+62-0491-223-9163,Petugas Loket
PTG04436,Zizi Zulaika,woB3Hy6jP!,+62 (0848) 639 8302,Kasir
PTG04437,Maras Putra,1WFDdU&w)q,+62 (701) 402-5713,Supervisor
PTG04438,"Cut Gilda Yuniar, M.Ak",ZA@0Ks6R!C,+62 (032) 167 3105,Supervisor
PTG04439,Danu Widodo,&c3UEk4npf,(0087) 123-7676,Admin
PTG04440,R.M. Gamani Putra,!zk^7MbY&6,+62-689-760-4166,Admin
PTG04441,"Puput Handayani, S.Sos",^LR0YEFdl4,+62 (032) 320 0664,Petugas Loket
PTG04442,"Edi Kuswoyo, S.Kom",s9HK1oR%@r,+62-058-618-9841,Kasir
PTG04443,Sarah Prayoga,&ld5H6cN+9,+62-0707-431-9156,Supervisor
PTG04444,Banawi Budiman,w!@4PZsT(j,+62 (009) 904 6392,Petugas Loket
PTG04445,dr. Almira Sinaga,(7y2Rh)G!x,+62 (098) 622 3892,Admin
PTG04446,Farhunnisa Pertiwi,$@1aQ+uujv,+62 (0287) 836-2057,Supervisor
PTG04447,Sutan Bakti Kusmawati,Q#MjL9AaQ@,+62 (0569) 721 4791,Kasir
PTG04448,"Dr. Vicky Utama, S.Ked",Fv4cmR3p*#,+62-0331-740-0294,Supervisor
PTG04449,Taufik Hutagalung,7#v$4NKwbO,(0772) 113-6460,Admin
PTG04450,Salwa Usamah,Tf+65Dndzc,(0065) 621 2884,Kasir
PTG04451,"Dt. Jaeman Purwanti, S.Psi",_VmMIBndy8,+62 (028) 815 5619,Kasir
PTG04452,Karimah Siregar,$D8EEj2eD*,+62 (82) 155 7311,Admin
PTG04453,Bakidin Maulana,9OUwTJgk&W,+62-059-423-3637,Petugas Loket
PTG04454,Nugraha Tampubolon,7O4QtFeux#,+62 (069) 970 5673,Admin
PTG04455,Murti Mandasari,)Hp5M+Wth9,(052) 620-0748,Supervisor
PTG04456,Hendra Hutapea,ZXn3Ukfg_!,+62 (0783) 855-6533,Kasir
PTG04457,Anita Puspasari,^H4n2Zxi6$,+62 (020) 294-1018,Kasir
PTG04458,"R.A. Vera Pratama, S.E.I",!*4%YStk*C,(0810) 000-4207,Kasir
PTG04459,Zelaya Hastuti,npt)5MTpgn,+62-0505-204-0340,Kasir
PTG04460,Ganep Anggraini,UzIkscdB*1,+62 (0977) 630 7106,Supervisor
PTG04461,"Dr. Jasmin Saefullah, M.M.",D$cXOxvE^8,(0477) 472 3163,Kasir
PTG04462,"Puput Sudiati, S.H.",#92GpSZXhX,+62 (16) 260 3606,Admin
PTG04463,R. Rahayu Wijayanti,X&5m1UdsvV,+62 (24) 254 3648,Supervisor
PTG04464,Harsana Sihombing,w&75qW0b&(,+62 (694) 063-8424,Admin
PTG04465,"drg. Ulva Maryadi, M.Ak",(h20%HTq!9,+62 (0455) 094-6094,Admin
PTG04466,"Dr. Galar Purnawati, S.Kom",YQ+d1N8fb_,085 123 8251,Admin
PTG04467,Uli Widodo,#2FN+YeT$a,+62-410-822-7424,Kasir
PTG04468,Irma Januar,(L6S(TIv^7,+62 (59) 253-3389,Admin
PTG04469,"Laila Mansur, S.T.",*2H(0Gu2Z+,(0877) 751-1204,Supervisor
PTG04470,"Puji Suryatmi, S.Pd",OZJl2c2a!9,+62 (0347) 067-5070,Kasir
PTG04471,Zamira Hakim,5*2REBlMv%,+62 (33) 544 9257,Supervisor
PTG04472,Kadir Iswahyudi,v%1i@T)n$+,+62 (012) 153 5002,Supervisor
PTG04473,Cawisono Andriani,_QDDYz%m4@,+62-995-950-1152,Admin
PTG04474,R. Irma Utami,5b1fV%Au$T,+62 (076) 661 7254,Supervisor
PTG04475,Hadi Pradana,E$C1PMN^*i,(072) 738-8039,Supervisor
PTG04476,"Ifa Tarihoran, M.Farm",%&!4W@+bkc,+62-0709-511-2438,Admin
PTG04477,"Lala Narpati, S.Ked",_XDVGOQ2d1,+62-071-899-7597,Supervisor
PTG04478,"Nasab Mandala, M.Farm",)1v9^Ek+ZS,(001) 865 4274,Supervisor
PTG04479,"Tgk. Farah Iswahyudi, S.Ked",+2)r3wPjgB,+62-0589-118-7203,Supervisor
PTG04480,Queen Hutasoit,*bHZY3Zizh,(0263) 123 9925,Admin
PTG04481,"Ganjaran Safitri, M.Farm",4AuFpWz+!8,+62-727-587-6782,Supervisor
PTG04482,Nilam Iswahyudi,W)8tOMv6Wv,(0233) 489 1671,Kasir
PTG04483,Damar Hutapea,+3NI93Nyj2,+62 (0933) 174-7184,Supervisor
PTG04484,Ciaobella Firgantoro,aG^8PnIist,(057) 114-5085,Supervisor
PTG04485,"Drs. Waluyo Prabowo, M.TI.",4+Hwq8Hx&B,+62-0265-244-3727,Supervisor
PTG04486,"Hasan Saragih, M.Ak",n!Dp$ksX(3,+62-47-966-8479,Admin
PTG04487,Irwan Zulkarnain,rq+1CTz3A%,+62-076-885-4630,Petugas Loket
PTG04488,"Hasna Sitompul, S.H.",x4PGjE@l)(,(010) 294 2631,Admin
PTG04489,"Kasim Safitri, M.M.",3#W%@y_y%y,+62 (58) 084 6563,Supervisor
PTG04490,Darimin Marpaung,n#8IKvFk#n,+62 (515) 704 3669,Kasir
PTG04491,Hasna Pradana,&S2ReKLmN8,+62 (05) 827-3706,Supervisor
PTG04492,"Sutan Tri Hardiansyah, M.M.",&e38Xxy*45,+62-078-625-8340,Petugas Loket
PTG04493,Slamet Jailani,pW)j5HxSJ4,+62 (0097) 415 8221,Supervisor
PTG04494,Samiah Thamrin,$66R9Cs4^(,+62-012-118-0496,Admin
PTG04495,Teddy Tarihoran,4XN^)1Zxaq,(091) 872-4410,Admin
PTG04496,Paulin Pudjiastuti,rqewCP&1&3,+62-0167-461-9072,Supervisor
PTG04497,"drg. Garang Pradipta, S.Psi",6RKW1Hp+&O,+62-020-774-4271,Kasir
PTG04498,"Cut Eva Halimah, M.Pd",cURW3Xky@8,(0424) 915 4165,Kasir
PTG04499,Puti Wirda Lailasari,uo8JThIOH!,(0175) 973-0529,Admin
PTG04500,"Dinda Lazuardi, M.Farm",*5WA)zmaH!,+62 (000) 358 2052,Kasir
PTG04501,Kalim Damanik,7087&Az4s_,+62 (66) 218-3884,Supervisor
PTG04502,Umar Yulianti,#7Cy#v7gd4,+62-0126-004-5514,Admin
PTG04503,Tiara Waluyo,Ei+3ZvsH#$,+62 (0710) 196 3738,Kasir
PTG04504,"Talia Hutagalung, S.Sos",%E7Y2hal*L,0856162484,Admin
PTG04505,Kamila Tampubolon,L7^fZhyh_7,088 416 1972,Petugas Loket
PTG04506,Purwanto Napitupulu,#5$49RmuF$,+62-005-331-4164,Admin
PTG04507,Drs. Gaduh Firgantoro,y$Q!D0KpEv,+62 (398) 220 8430,Supervisor
PTG04508,Makuta Padmasari,*cU8dWEow*,+62-0451-263-5702,Admin
PTG04509,Dr. Zahra Hassanah,6zH2LTOW&7,(065) 212-4462,Supervisor
PTG04510,Baktiadi Rahmawati,B1SWqzhe$4,(0354) 166-3492,Kasir
PTG04511,Drs. Daru Gunawan,Do+3LcKY^P,(0988) 193 9344,Supervisor
PTG04512,R. Elisa Hasanah,OL6Vsle$#$,+62 (0346) 961-1824,Kasir
PTG04513,"Rafi Firmansyah, S.Pt",(6TfbB+O8(,+62 (097) 657 5824,Admin
PTG04514,Adiarja Handayani,OoE5Qm9KE#,+62 (0671) 934 6610,Supervisor
PTG04515,"Ir. Hasna Pradana, S.Farm",koQlKFf+#6,0895800205,Supervisor
PTG04516,Fitria Pudjiastuti,7Wb+@HvW^9,(0063) 386 4786,Kasir
PTG04517,Samiah Usamah,sM4hY@ad#4,(091) 027 6554,Petugas Loket
PTG04518,Daliman Lazuardi,^fp9H*WfAh,+62 (41) 993-6613,Kasir
PTG04519,Widya Usada,g^Lj5U@c#Q,(0664) 669-3588,Petugas Loket
PTG04520,Jumari Prakasa,$zG1hk!W^6,+62 (0495) 433 5273,Kasir
PTG04521,"Hafshah Sihombing, S.Pt",ju7Y++Qw#4,+62-066-845-7448,Supervisor
PTG04522,Cinthia Gunarto,%vI_Yxl4m7,+62-040-569-5566,Supervisor
PTG04523,Dr. Najam Sihombing,t+x4%Jc6Fo,+62 (0279) 659-7010,Supervisor
PTG04524,Drs. Cawuk Pudjiastuti,k%66N*dqyL,0870895283,Admin
PTG04525,Rahmi Riyanti,(S1J3F*l%#,(012) 130-7268,Supervisor
PTG04526,Jabal Najmudin,6)Ioz(8lBF,(0820) 652-3208,Petugas Loket
PTG04527,Karna Suwarno,6_0YVpxQ^@,+62 (69) 476-4116,Admin
PTG04528,Maya Damanik,a)1J5CLxr5,(050) 898-5344,Petugas Loket
PTG04529,"Eluh Sihombing, M.TI.",F*6GwqdsXy,+62 (0945) 523 0766,Petugas Loket
PTG04530,Luwes Maryadi,K*10n9HQKd,+62 (017) 881 8713,Petugas Loket
PTG04531,Taufik Maryati,RXbN3Ak@V^,+62 (056) 961 5870,Admin
PTG04532,"Karya Wasita, M.Farm",gNml2JpiZ%,+62-005-457-0349,Kasir
PTG04533,Chelsea Hidayat,z0nVSBbh+s,(0146) 224 7912,Admin
PTG04534,Oni Hutagalung,GgtFymsE_7,+62 (076) 657 1162,Supervisor
PTG04535,Mujur Fujiati,k!TN9XYq6%,(021) 986 6728,Admin
PTG04536,Balapati Agustina,^7fHPD2c*a,(0027) 436 7641,Kasir
PTG04537,Drs. Chelsea Nashiruddin,rQ+8Y2frWs,+62-085-980-7189,Supervisor
PTG04538,"Gangsa Kusumo, S.Pt",E7F542v8#Y,+62-066-372-9332,Supervisor
PTG04539,Banawa Pertiwi,n)gX3SytME,+62 (60) 465-6414,Kasir
PTG04540,Dono Yolanda,#dVqxP+d18,+62 (042) 939 1061,Supervisor
PTG04541,Mitra Oktaviani,^UXJurr1(6,+62-0840-769-7272,Admin
PTG04542,Oliva Zulaika,98AhtvDQ^r,+62 (31) 923-6552,Admin
PTG04543,Ratih Halimah,@)I8ECMj)3,+62 (0122) 250-5399,Petugas Loket
PTG04544,"Violet Andriani, S.Farm",(aH3bW&l81,+62 (17) 374-3762,Petugas Loket
PTG04545,Embuh Laksita,u!E5*Kiy9c,(0450) 786-7449,Supervisor
PTG04546,"Kalim Maulana, S.T.",FIu8L9Qqx#,+62 (006) 611 5838,Supervisor
PTG04547,Siska Namaga,$a7DuCOUr%,0824633284,Admin
PTG04548,Cut Rini Hutasoit,I(0B6rkM(q,(090) 147 9442,Petugas Loket
PTG04549,Yuliana Pratiwi,!35P2Ylq6j,(046) 572-2098,Kasir
PTG04550,Icha Suryono,$ozt+4JsI+,+62-234-802-4446,Supervisor
PTG04551,"Dt. Bagus Latupono, S.Ked",F^2Eigix+$,+62 (041) 342-3887,Admin
PTG04552,Ulva Hutasoit,#@$R4lj$0z,+62 (797) 210-2643,Kasir
PTG04553,R. Sarah Sihotang,Z(9Zpdf3*r,+62-74-234-3604,Petugas Loket
PTG04554,"drg. Ellis Santoso, M.M.",ALmLL$0q_0,0825085545,Kasir
PTG04555,Ika Wastuti,&6!%V%$c8m,(001) 513 3901,Kasir
